Articolo Venduto,Date,Articolo - Listino,Colore,Taglia,Categoria,Genere,Posto,CASH,Sconto,Prezzo vendita,Costo acquisto + IVA,Netto,Margine %,Inventario,Prezzo di acquisto," IVA",Prezzo listino,IVA %,Margine,Costo,Prezzo di vendita,Data,Variazione prezzo
Spolverini,"October 15, 2024",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Blu,M,Spolverini,Donna,Campo di Marte,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Impermeabili,"October 15, 2024",65 Dritto-Lungo (https://www.notion.so/65-Dritto-Lungo-115f56f3c32b80c79ba1cecdafadc402?pvs=21),Marrone,L,Impermeabili,Donna,Campo di Marte,No,,65,29.95,35.05,1.996666666667,,15,14.95,65,,,,,,
Gilet,"October 15, 2024",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Blu,XL,Gilet,Donna,Campo di Marte,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
100g,"October 14, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Blu,L,100G,Donna,Cure,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 14, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Bianco,L,100G,Donna,Cure,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Gilet,"October 14, 2024",Gilet Uomo (https://www.notion.so/Gilet-Uomo-12926fe15a294a75a5f174f080d566a4?pvs=21),Blu,XL,Gilet,Uomo,Cure,No,,25,16.25,8.75,1.547619047619,,10.5,5.75,25,,,,,,
Gilet,"October 14, 2024",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Blu,52,Gilet,Donna,Cure,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Impermeabili,"October 14, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Blu,S,Impermeabili,Donna,Cure,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"October 14, 2024",65 Trapuntato 2 (https://www.notion.so/65-Trapuntato-2-115f56f3c32b809788e4c73f479165b9?pvs=21),Verde,S,Impermeabili,Donna,Cure,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Pelle Barone,"October 14, 2024",Pelle Irina Plus (https://www.notion.so/Pelle-Irina-Plus-116f56f3c32b80f49398d209aada5b0b?pvs=21),Nero,L,Pelle,Donna,Cure,No,19,190,143.7,46.3,1.437,,100,43.7,209,,,,,,
100g,"October 15, 2024",HeD CS Lungo (https://www.notion.so/HeD-CS-Lungo-beb5984dce484c44a9df34a8ba10a7ea?pvs=21),Beige,48,100G,Donna,Campo di Marte,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"October 15, 2024",Trapezio 3/4 (https://www.notion.so/Trapezio-3-4-115f56f3c32b80a09c1cf19a7e3a427f?pvs=21),Lilla,54,100G,Donna,Campo di Marte,No,,45,28.35,16.65,1.575,,18,10.35,45,,,,,,
Impermeabili,"October 15, 2024",65 Dritto-Lungo (https://www.notion.so/65-Dritto-Lungo-115f56f3c32b80c79ba1cecdafadc402?pvs=21),Bianco,L,Impermeabili,Donna,Campo di Marte,No,,65,29.95,35.05,1.996666666667,,15,14.95,65,,,,,,
100g,"October 15, 2024",Uomo Giacca (https://www.notion.so/Uomo-Giacca-115f56f3c32b80fba6e8e8e6dc36595c?pvs=21),Nero,L,100G,Uomo,Campo di Marte,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
100g,"October 15, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Bianco,L,100G,Donna,Campo di Marte,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 16, 2024",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Cipolla,50,100G,Donna,Siena,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
100g,"October 16, 2024",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Cipolla,50,100G,Donna,Siena,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
100g,"October 16, 2024",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Cipolla,46,100G,Donna,Siena,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
100g,"October 16, 2024",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Bianco,48,100G,Donna,Siena,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
100g,"October 16, 2024",Uomo Easy (https://www.notion.so/Uomo-Easy-115f56f3c32b8023a932cce9ee960e0c?pvs=21),Grigio,2XL,100G,Uomo,Siena,No,,35,13.05,21.95,2.61,,5,8.05,35,,,,,,
100g,"October 16, 2024",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Blu,54,100G,Donna,Siena,No,,35,18.05,16.95,1.805,,10,8.05,35,,,,,,
100g,"October 16, 2024",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Blu,56,100G,Donna,Siena,No,,35,18.05,16.95,1.805,,10,8.05,35,,,,,,
100g,"October 16, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,S,100G,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 16, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,L,100G,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 16, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,XL,100G,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 16, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Verde Fluo,XL,100G,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 16, 2024",Fly Rush (https://www.notion.so/Fly-Rush-115f56f3c32b80afb634cb94d88db3ab?pvs=21),Nero,3XL,100G,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 16, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Bianco,XL,100G,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 16, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Bianco,S,100G,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 16, 2024",Trapezio 3/4 (https://www.notion.so/Trapezio-3-4-115f56f3c32b80a09c1cf19a7e3a427f?pvs=21),Nero,48,100G,Donna,Siena,No,,45,28.35,16.65,1.575,,18,10.35,45,,,,,,
100g,"October 16, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Bianco,XL,100G,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 16, 2024",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Blu,2XL,100G,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 16, 2024",Fly Special 55 (https://www.notion.so/Fly-Special-55-115f56f3c32b808789a0f28811e06cf9?pvs=21),Tortora,S,100G,Donna,Siena,No,20,35,28.05,6.95,1.4025,,20,8.05,55,,,,,,
100g,"October 16, 2024",Uomo Giacca (https://www.notion.so/Uomo-Giacca-115f56f3c32b80fba6e8e8e6dc36595c?pvs=21),Nero,XL,100G,Uomo,Siena,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
Spolverini,"October 16, 2024",Uomo Light Bomber SC (https://www.notion.so/Uomo-Light-Bomber-SC-67a200aae4524c57924218849a850f77?pvs=21),Verde,L,Spolverini,Uomo,Siena,No,,25,14.75,10.25,1.638888888889,,9,5.75,25,,,,,,
Spolverini,"October 16, 2024",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Celeste,2XL,Spolverini,Donna,Siena,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverini,"October 16, 2024",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Blu,XL,Spolverini,Unisex,Siena,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Impermeabili,"October 16, 2024",75 Slim (https://www.notion.so/75-Slim-115f56f3c32b80d6833fca946b0c068d?pvs=21),Verde,S,Impermeabili,Donna,Siena,No,,75,42.25,32.75,1.69,,25,17.25,75,,,,,,
Impermeabili,"October 16, 2024",75 Slim (https://www.notion.so/75-Slim-115f56f3c32b80d6833fca946b0c068d?pvs=21),Nero,2XL,Impermeabili,Donna,Siena,No,,75,42.25,32.75,1.69,,25,17.25,75,,,,,,
Impermeabili,"October 16, 2024",85 Peso (https://www.notion.so/85-Peso-115f56f3c32b8018b72bf77aa5407c14?pvs=21),Blu,XL,Impermeabili,Donna,Siena,No,,85,47.55,37.45,1.698214285714,,28,19.55,85,,,,,,
Impermeabili,"October 16, 2024",85 Peso (https://www.notion.so/85-Peso-115f56f3c32b8018b72bf77aa5407c14?pvs=21),Verde,S,Impermeabili,Donna,Siena,No,,85,47.55,37.45,1.698214285714,,28,19.55,85,,,,,,
Impermeabili,"October 16, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Celeste,L,Impermeabili,Donna,Siena,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"October 16, 2024",65 Dritto-Lungo (https://www.notion.so/65-Dritto-Lungo-115f56f3c32b80c79ba1cecdafadc402?pvs=21),Marrone,M,Impermeabili,Donna,Siena,No,,65,29.95,35.05,1.996666666667,,15,14.95,65,,,,,,
Gilet,"October 16, 2024",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Nero,XL,Gilet,Donna,Siena,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Eco Pelle,"October 16, 2024",Ecopelle Slim (https://www.notion.so/Ecopelle-Slim-bd27651cfe5d4ef8b5ad359d869bdc36?pvs=21),Nero,S,Eco Pelle,Donna,Siena,No,,35,23.05,11.95,1.536666666667,,15,8.05,35,,,,,,
Neoprene,"October 16, 2024",Neoprene Scii (https://www.notion.so/Neoprene-Scii-117f56f3c32b808e9eeafe57767452ec?pvs=21),Bianco,M,Neoprene,Donna,Siena,No,,65,34.95,30.05,1.7475,,20,14.95,65,,,,,,
Pelle Barone,"October 16, 2024",Pelle Elton (https://www.notion.so/Pelle-Elton-115f56f3c32b8053bad4e2f5284816d1?pvs=21),Marrone,2XL,Pelle,Uomo,Siena,No,29,250,179.5,70.5,1.47131147541,,122,57.5,279,,,,,,
100g Anon,"October 16, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Siena,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g Anon,"October 16, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Siena,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g Anon,"October 16, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Siena,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"October 18, 2024",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Rosso,54,100G,Donna,Colle Val D'Elsa,No,,35,18.05,16.95,1.805,,10,8.05,35,,,,,,
100g,"October 18, 2024",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Cipolla,46,100G,Donna,Colle Val D'Elsa,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
100g,"October 18, 2024",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Cipolla,52,100G,Donna,Colle Val D'Elsa,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
Spolverini,"October 18, 2024",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Celeste,2XL,Spolverini,Unisex,Colle Val D'Elsa,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Neoprene,"October 18, 2024",Neoprene Trapezio Corto (https://www.notion.so/Neoprene-Trapezio-Corto-120f56f3c32b8001aea9da926672204d?pvs=21),Nero,S,Neoprene,Donna,Colle Val D'Elsa,No,,55,32.65,22.35,1.6325,,20,12.65,55,,,,,,
Spolverini,"October 19, 2024",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Blu,L,Spolverini,Donna,Scandicci,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Spolverini,"October 19, 2024",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Blu,2XL,Spolverini,Donna,Scandicci,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Spolverini,"October 19, 2024",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Blu,3XL,Spolverini,Donna,Scandicci,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Spolverini,"October 19, 2024",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Nero,54,Spolverini,Unisex,Scandicci,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
100g,"October 19, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Nero,XL,100G,Donna,Scandicci,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 19, 2024",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Bianco,46,100G,Donna,Scandicci,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
100g,"October 19, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,3XL,100G,Donna,Scandicci,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 19, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,M,100G,Donna,Scandicci,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Impermeabili,"October 19, 2024",75 Over (https://www.notion.so/75-Over-115f56f3c32b809e9b68f31eb98c469a?pvs=21),Nero,S,Impermeabili,Donna,Scandicci,No,,75,41.25,33.75,1.71875,,24,17.25,75,,,,,,
Impermeabili,"October 19, 2024",75 Over (https://www.notion.so/75-Over-115f56f3c32b809e9b68f31eb98c469a?pvs=21),Nero,S,Impermeabili,Donna,Scandicci,No,,75,41.25,33.75,1.71875,,24,17.25,75,,,,,,
Impermeabili,"October 19, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Verde,S,Impermeabili,Donna,Scandicci,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"October 19, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Tortora,XL,Impermeabili,Donna,Scandicci,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"October 19, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Tortora,2XL,Impermeabili,Donna,Scandicci,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Neoprene,"October 19, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,S,Neoprene,Donna,Scandicci,No,,75,45.25,29.75,1.616071428571,,28,17.25,75,,,,,,
Neoprene,"October 19, 2024","Neoprene Corto IS (https://www.notion.so/Neoprene-Corto-IS-117f56f3c32b8022bd9dcac86ea5d10c?pvs=21), Neoprene Corto IS Pelo (https://www.notion.so/Neoprene-Corto-IS-Pelo-138f56f3c32b80208f62db90ba6c1db2?pvs=21)",Blu,S,Neoprene,Donna,Scandicci,No,,150,94.5,55.5,1.575,,60,34.5,150,,,,,,
Neoprene,"October 19, 2024",Neoprene Trapezio Corto (https://www.notion.so/Neoprene-Trapezio-Corto-120f56f3c32b8001aea9da926672204d?pvs=21),Nero,57,Neoprene,Donna,Scandicci,No,,55,32.65,22.35,1.6325,,20,12.65,55,,,,,,
Gilet,"October 19, 2024",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Blu,XL,Gilet,Donna,Scandicci,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Pelle Barone,"October 19, 2024",Pelle Michele (https://www.notion.so/Pelle-Michele-115f56f3c32b809bb1d0f5578eb2eda3?pvs=21),Nero,XL,Pelle,Uomo,Scandicci,No,29,260,184.8,75.2,1.4784,,125,59.8,289,,,,,,
100g anon,"October 19, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g anon,"October 19, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g anon,"October 19, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"October 22, 2024",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Blu,58,100G,Donna,Campo di Marte,No,,35,18.05,16.95,1.805,,10,8.05,35,,,,,,
100g,"October 22, 2024",Trapezio 3/4 (https://www.notion.so/Trapezio-3-4-115f56f3c32b80a09c1cf19a7e3a427f?pvs=21),Nero,50,100G,Donna,Campo di Marte,No,,45,28.35,16.65,1.575,,18,10.35,45,,,,,,
100g,"October 22, 2024",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Cipolla,46,100G,Donna,Campo di Marte,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
100g,"October 22, 2024",Fly CF (https://www.notion.so/Fly-CF-115f56f3c32b80dfa96af66467587d0f?pvs=21),Nero,XL,100G,Donna,Campo di Marte,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"October 22, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,S,100G,Donna,Campo di Marte,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Spolverini,"October 22, 2024",35 Svasato Light (https://www.notion.so/35-Svasato-Light-118f56f3c32b805da603ed1897eda30d?pvs=21),Bianco,50,Spolverini,Donna,Campo di Marte,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Pelliccia,"October 22, 2024",Pelliccia (https://www.notion.so/Pelliccia-116f56f3c32b8013aadac721b2beb71c?pvs=21),Grigio,One Size,Pelliccia,Donna,Campo di Marte,No,-20,120,32.6,87.4,6.52,,5,27.6,100,,,,,,
Impermeabili,"October 22, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Tortora,M,Impermeabili,Donna,Campo di Marte,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"October 22, 2024",75 Over (https://www.notion.so/75-Over-115f56f3c32b809e9b68f31eb98c469a?pvs=21),Bianco,L,Impermeabili,Donna,Campo di Marte,No,25,50,35.5,14.5,1.479166666667,,24,11.5,75,,,,,,
Neoprene,"October 22, 2024",Neoprene Lungo IS (https://www.notion.so/Neoprene-Lungo-IS-115f56f3c32b80639e13f56076072178?pvs=21),Nero,L,Neoprene,Donna,Campo di Marte,No,,85,51.55,33.45,1.6109375,,32,19.55,85,,,,,,
K-Way,"October 22, 2024",K-Way Peso Lungo (https://www.notion.so/K-Way-Peso-Lungo-1cc1df5fab6a4ce6b6e1ab92b6cfdf89?pvs=21),Blu,M,K-Way,Donna,Campo di Marte,No,,65,36.95,28.05,1.679545454545,,22,14.95,65,,,,,,
100g,"October 21, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,S,100G,Donna,Cure,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 21, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Verde Fluo,2XL,100G,Donna,Cure,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 21, 2024",HeD CS Lungo (https://www.notion.so/HeD-CS-Lungo-beb5984dce484c44a9df34a8ba10a7ea?pvs=21),Beige,46,100G,Donna,Cure,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"October 21, 2024",Trapezio 3/4 (https://www.notion.so/Trapezio-3-4-115f56f3c32b80a09c1cf19a7e3a427f?pvs=21),Celeste,46,100G,Donna,Cure,No,,45,28.35,16.65,1.575,,18,10.35,45,,,,,,
Impermeabili,"October 21, 2024",65 Trapuntato 2 (https://www.notion.so/65-Trapuntato-2-115f56f3c32b809788e4c73f479165b9?pvs=21),Verde,S,Impermeabili,Donna,Cure,No,5,60,38.8,21.2,1.552,,25,13.8,65,,,,,,
Gilet,"October 21, 2024",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Blu,2XL,Gilet,Donna,Cure,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverini,"October 21, 2024",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Blu,54,Spolverini,Unisex,Cure,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
100g,"October 20, 2024",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Blu,L,100G,Donna,Viterbo,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 20, 2024",Fly Special 55 (https://www.notion.so/Fly-Special-55-115f56f3c32b808789a0f28811e06cf9?pvs=21),Tortora,XL,100G,Donna,Viterbo,No,,55,32.65,22.35,1.6325,,20,12.65,55,,,,,,
100g,"October 20, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Bianco,S,100G,Donna,Viterbo,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 20, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Bianco,L,100G,Donna,Viterbo,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 20, 2024",Fly Rush (https://www.notion.so/Fly-Rush-115f56f3c32b80afb634cb94d88db3ab?pvs=21),Nero,XL,100G,Donna,Viterbo,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 20, 2024",Fly Rush (https://www.notion.so/Fly-Rush-115f56f3c32b80afb634cb94d88db3ab?pvs=21),Celeste,M,100G,Donna,Viterbo,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 20, 2024",Calibrato (https://www.notion.so/Calibrato-115f56f3c32b803fb958f0f85467c4ab?pvs=21),Beige,57,100G,Donna,Viterbo,No,,55,32.65,22.35,1.6325,,20,12.65,55,,,,,,
100g,"October 20, 2024",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Bianco,44,100G,Donna,Viterbo,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
100g,"October 20, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Bianco,M,100G,Donna,Viterbo,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 20, 2024",Trapezio 3/4 (https://www.notion.so/Trapezio-3-4-115f56f3c32b80a09c1cf19a7e3a427f?pvs=21),Nero,52,100G,Donna,Viterbo,No,,45,28.35,16.65,1.575,,18,10.35,45,,,,,,
100g,"October 20, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Nero,XL,100G,Donna,Viterbo,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 20, 2024",Calibrato (https://www.notion.so/Calibrato-115f56f3c32b803fb958f0f85467c4ab?pvs=21),Beige,51,100G,Donna,Viterbo,No,,55,32.65,22.35,1.6325,,20,12.65,55,,,,,,
100g,"October 20, 2024",Calibrato (https://www.notion.so/Calibrato-115f56f3c32b803fb958f0f85467c4ab?pvs=21),Beige,53,100G,Donna,Viterbo,No,,55,32.65,22.35,1.6325,,20,12.65,55,,,,,,
100g,"October 20, 2024",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Cipolla,44,100G,Donna,Viterbo,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
100g,"October 20, 2024",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Cipolla,46,100G,Donna,Viterbo,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
100g,"October 20, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Bianco,XL,100G,Donna,Viterbo,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"October 20, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,M,100G,Donna,Viterbo,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
